Id,LotFrontage,LotArea,LotShape,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,PoolArea,Fence,SaleType,SaleCondition,SalePrice
916,21,2001,Reg,2Story,4,5,1970,1970,80,546,Y,546,546,1092,0,1,1,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,75000
917,50,9000,Reg,1Story,2,3,1949,1950,0,480,N,480,0,480,1,0,0,1,1,TA,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Abnorml,35311
918,NA,17140,Reg,1Story,4,6,1956,1956,0,1134,Y,1229,0,1229,0,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,135000
919,103,13125,IR1,2Story,7,5,1991,1991,0,1104,Y,912,1215,2127,1,2,1,4,1,Gd,Typ,1,Attchd,3,TA,72,192,0,GdPrv,WD,Normal,238000
920,87,11029,IR1,1Story,6,8,1958,2002,0,1184,Y,1414,0,1414,1,1,0,3,1,TA,Min1,1,Attchd,2,TA,0,51,0,NA,WD,Normal,176500
921,70,8462,IR1,2Story,6,5,1994,1994,105,928,Y,936,785,1721,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,300,87,0,NA,WD,Normal,201000
922,67,8777,Reg,1.5Fin,5,7,1900,2003,0,1272,Y,1272,928,2200,2,2,2,4,2,TA,Typ,0,NA,0,NA,0,70,0,GdPrv,WD,Normal,145900
923,65,10237,Reg,1Story,6,5,2005,2006,0,1316,Y,1316,0,1316,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,100,0,0,NA,New,Partial,169990
924,50,8012,Reg,1Story,6,5,1993,1994,0,1604,Y,1617,0,1617,1,2,0,2,1,Gd,Typ,1,Attchd,2,TA,0,69,0,NA,WD,Normal,193000
925,79,10240,Reg,1Story,6,6,1980,1980,157,1686,Y,1686,0,1686,1,2,0,3,1,TA,Typ,1,Attchd,2,TA,384,131,0,NA,WD,Normal,207500
926,NA,15611,IR1,1Story,5,6,1977,1977,0,1126,Y,1126,0,1126,0,2,0,3,1,Ex,Typ,0,Attchd,2,TA,180,0,0,NA,WD,Abnorml,175000
927,93,11999,Reg,2Story,8,5,2003,2004,340,1181,Y,1234,1140,2374,0,2,1,4,1,Ex,Typ,1,BuiltIn,3,TA,104,100,0,NA,WD,Normal,285000
928,NA,9900,Reg,2Story,7,5,1968,1968,342,832,Y,1098,880,1978,0,2,1,4,1,TA,Typ,1,Attchd,2,TA,0,43,0,GdPrv,WD,Normal,176000
929,NA,11838,Reg,1Story,8,5,2001,2001,0,1753,Y,1788,0,1788,0,2,0,3,1,Ex,Typ,1,Attchd,2,TA,202,151,0,NA,WD,Normal,236500
930,NA,13006,IR1,2Story,7,5,1997,1997,285,964,Y,993,1243,2236,0,2,1,4,1,Gd,Typ,1,BuiltIn,2,TA,0,0,0,NA,WD,Normal,222000
931,73,8925,IR1,1Story,8,5,2007,2007,0,1466,Y,1466,0,1466,0,2,0,3,1,Gd,Typ,0,Attchd,3,TA,100,18,0,NA,WD,Normal,201000
932,70,9100,Reg,1Story,5,6,1965,1965,0,925,Y,925,0,925,0,1,0,2,1,TA,Typ,0,Detchd,1,TA,0,0,0,GdWo,WD,Normal,117500
933,84,11670,IR1,1Story,9,5,2006,2006,302,1905,Y,1905,0,1905,0,2,0,3,1,Ex,Typ,1,Attchd,3,TA,0,191,0,NA,WD,Normal,320000
934,63,8487,Reg,1Story,7,5,2004,2004,210,1500,Y,1500,0,1500,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,192,36,0,NA,WD,Normal,190000
935,313,27650,IR2,1Story,7,7,1960,2007,0,585,Y,2069,0,2069,1,2,0,4,1,Gd,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,242000
936,52,5825,IR1,1Story,4,5,1926,1953,108,600,Y,747,0,747,0,1,0,1,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,79900
937,67,10083,Reg,1Story,7,5,2003,2003,NA,1176,Y,1200,0,1200,1,2,0,2,1,Gd,Typ,0,Attchd,2,TA,0,41,0,NA,WD,Normal,184900
938,75,9675,Reg,2Story,7,5,2005,2005,0,1113,Y,1113,858,1971,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,0,48,0,NA,WD,Normal,253000
939,73,8760,Reg,2Story,7,5,2006,2006,0,1391,Y,1391,571,1962,0,2,1,3,1,Gd,Typ,0,Attchd,3,TA,0,90,0,NA,New,Partial,239799
940,NA,24090,Reg,2Story,7,7,1940,1950,0,1032,Y,1207,1196,2403,0,2,0,4,1,TA,Typ,2,Attchd,1,TA,56,0,0,NA,COD,Normal,244400
941,55,12640,IR1,1Story,6,5,1976,1976,0,1728,Y,1728,0,1728,0,2,0,4,2,TA,Typ,0,Attchd,2,TA,40,0,0,NA,WD,Normal,150900
942,NA,8755,IR1,2Story,7,5,1999,1999,298,992,Y,1022,1038,2060,1,2,1,3,1,Gd,Typ,1,BuiltIn,2,TA,0,0,0,GdPrv,WD,Normal,214000
943,42,7711,IR1,1Story,4,3,1977,1977,0,1440,Y,1440,0,1440,2,2,0,4,2,TA,Typ,0,NA,0,NA,321,0,0,NA,Oth,Abnorml,150000
944,100,25000,Reg,1Story,5,4,1967,1967,0,1632,Y,1632,0,1632,0,2,0,4,2,TA,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,143000
945,NA,14375,IR1,SLvl,6,6,1958,1958,541,819,Y,1344,0,1344,0,1,0,3,1,Gd,Typ,1,Basment,2,TA,0,118,0,NA,COD,Abnorml,137500
946,98,8820,Reg,1.5Fin,5,6,1890,1996,0,1088,Y,1188,561,1869,0,1,0,2,1,TA,Typ,0,Detchd,2,TA,48,0,0,MnWw,WD,Normal,124900
947,70,8163,Reg,SLvl,5,6,1959,1959,128,1144,Y,1144,0,1144,1,1,0,3,1,TA,Typ,1,Attchd,1,TA,86,0,0,NA,WD,Normal,143000
948,85,14536,Reg,1Story,8,5,2002,2003,236,1616,Y,1629,0,1629,1,2,0,3,1,Gd,Typ,1,Attchd,3,TA,0,252,0,NA,WD,Normal,270000
949,65,14006,IR1,2Story,7,5,2002,2002,144,936,Y,936,840,1776,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,144,96,0,NA,WD,Normal,192500
950,78,9360,Reg,1Story,6,7,1972,2006,0,1161,Y,1381,0,1381,1,1,1,3,1,Gd,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,197500
951,60,7200,Reg,1Story,5,8,1950,2002,0,864,Y,864,0,864,1,1,0,3,1,Gd,Typ,0,Detchd,2,TA,194,0,0,NA,WD,Normal,129000
952,60,7800,Reg,1Story,5,5,1965,1965,0,828,Y,965,0,965,1,1,0,3,1,TA,Typ,0,Detchd,1,TA,421,0,0,MnPrv,WD,Abnorml,119900
953,60,7200,Reg,SFoyer,5,8,1972,2003,0,768,Y,768,0,768,0,1,0,2,1,TA,Typ,0,Detchd,1,TA,192,0,0,MnPrv,WD,Normal,133900
954,NA,11075,IR1,2Story,5,4,1969,1969,232,784,Y,1168,800,1968,0,2,1,4,1,TA,Min2,1,Attchd,2,TA,305,189,0,MnPrv,WD,Normal,172000
955,35,9400,IR1,SFoyer,6,5,1975,1975,250,945,Y,980,0,980,0,2,0,4,0,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,AdjLand,127500
956,82,7136,IR1,2Story,6,6,1946,1950,423,979,N,979,979,1958,0,2,0,4,2,TA,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,145000
957,24,1300,Reg,2Story,6,6,1980,1980,0,561,Y,561,668,1229,0,1,1,2,1,TA,Typ,1,Attchd,2,TA,150,0,0,GdPrv,WD,Normal,124000
958,70,7420,Reg,1Story,5,5,1962,1962,0,1057,Y,1057,0,1057,0,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,132000
959,65,8450,Reg,1Story,7,5,2003,2003,0,1337,Y,1337,0,1337,1,2,0,3,1,Gd,Typ,0,Attchd,2,TA,0,39,0,NA,WD,Normal,185000
960,24,2572,Reg,2Story,7,5,1999,1999,0,696,Y,696,720,1416,1,2,1,3,1,Gd,Typ,0,Detchd,2,TA,0,44,0,NA,WD,Normal,155000
961,50,7207,IR1,1Story,5,7,1958,2008,0,858,Y,858,0,858,1,1,0,2,1,TA,Typ,0,NA,0,NA,117,0,0,NA,WD,Normal,116500
962,NA,12227,IR1,2Story,6,7,1977,1995,424,1330,Y,1542,1330,2872,1,2,1,4,1,TA,Typ,1,Attchd,2,TA,550,282,0,NA,WD,Normal,272000
963,24,2308,Reg,2Story,6,6,1976,1976,0,804,Y,804,744,1548,1,2,1,3,1,Gd,Typ,1,Detchd,2,TA,48,0,0,NA,WD,Normal,155000
964,122,11923,IR1,1Story,9,5,2007,2007,0,1800,Y,1800,0,1800,0,2,0,2,1,Ex,Typ,0,Attchd,2,TA,288,136,0,NA,WD,Normal,239000
965,80,11316,Reg,2Story,7,5,2002,2003,44,817,Y,824,1070,1894,1,2,1,4,1,Gd,Typ,1,BuiltIn,2,TA,0,40,0,NA,WD,Normal,214900
966,65,10237,Reg,2Story,6,5,2005,2007,0,783,Y,783,701,1484,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,0,72,0,NA,New,Partial,178900
967,130,9600,IR1,1.5Fin,5,7,1940,1950,0,728,Y,976,332,1308,1,1,1,2,1,TA,Min2,2,Detchd,1,TA,0,70,0,NA,WD,Normal,160000
968,NA,7390,IR1,1Story,5,7,1955,1955,151,1098,Y,1098,0,1098,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,135000
969,50,5925,Reg,1.5Fin,3,6,1910,1950,0,600,N,600,368,968,0,1,0,2,1,TA,Typ,0,NA,0,NA,0,0,0,GdWo,WD,Abnorml,37900
970,75,10382,Reg,SLvl,6,5,1958,1958,105,588,Y,1095,0,1095,1,1,0,2,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,ConLD,Normal,140000
971,60,10800,Reg,1.5Fin,4,4,1949,1950,0,720,N,720,472,1192,0,1,1,4,1,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,Abnorml,135000
972,36,2268,Reg,2Story,7,5,2003,2004,106,764,Y,764,862,1626,0,2,0,2,1,Gd,Typ,0,BuiltIn,2,TA,0,27,0,NA,WD,Normal,173000
973,55,7892,Reg,1Story,6,5,1979,1979,0,918,Y,918,0,918,0,2,0,2,1,TA,Typ,1,Attchd,1,TA,28,0,0,NA,WD,Normal,99500
974,95,11639,Reg,1Story,7,5,2007,2008,NA,1428,Y,1428,0,1428,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,0,120,0,NA,New,Partial,182000
975,60,11414,IR1,2Story,7,8,1910,1993,0,728,N,1136,883,2019,0,1,0,3,1,Gd,Typ,0,Detchd,2,TA,509,135,0,GdPrv,WD,Normal,167500
976,NA,2651,Reg,2Story,7,5,2000,2000,0,673,Y,673,709,1382,1,2,1,3,1,Gd,Typ,0,Detchd,2,TA,153,50,0,NA,WD,Normal,165000
977,51,5900,IR1,1Story,4,7,1923,1958,0,440,Y,869,0,869,0,1,0,2,1,Fa,Typ,0,NA,0,NA,0,0,0,NA,WD,Normal,85500
978,35,4274,IR1,1Story,7,5,2006,2007,NA,1241,Y,1241,0,1241,1,1,1,1,1,Gd,Typ,0,Attchd,2,TA,0,116,0,NA,New,Partial,199900
979,68,9450,Reg,1Story,4,5,1954,1954,0,894,Y,894,0,894,0,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Abnorml,110000
980,80,8816,Reg,1Story,5,6,1963,1963,0,1121,Y,1121,0,1121,1,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,80,0,MnPrv,WD,Normal,139000
981,NA,12122,IR1,SFoyer,7,9,1961,2007,210,944,Y,999,0,999,1,1,0,3,1,Ex,Typ,0,Attchd,2,TA,144,76,0,NA,WD,Normal,178400
982,98,12203,IR1,2Story,8,5,1998,1999,975,1225,Y,1276,1336,2612,1,2,1,4,1,Gd,Typ,1,Attchd,3,TA,250,0,0,NA,WD,Normal,336000
983,43,3182,Reg,1Story,7,5,2007,2007,16,1266,Y,1266,0,1266,0,2,0,2,1,Gd,Typ,1,Attchd,2,TA,100,16,0,NA,WD,Normal,159895
984,NA,11250,Reg,2Story,8,5,2002,2002,0,1128,Y,1149,1141,2290,0,2,1,4,1,Gd,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,255900
985,75,10125,Reg,1.5Fin,5,5,1977,1977,0,0,Y,1302,432,1734,0,2,0,4,2,Gd,Typ,0,Attchd,2,TA,0,0,0,NA,COD,Normal,126000
986,68,10880,Reg,1Story,5,5,1950,1950,0,1164,N,1164,0,1164,1,1,0,3,1,TA,Typ,0,Detchd,1,TA,0,48,0,NA,ConLD,Normal,125000
987,59,5310,Reg,1.5Fin,6,8,1910,2003,0,485,Y,1001,634,1635,0,1,0,2,1,Gd,Typ,0,Attchd,1,Fa,394,0,0,NA,WD,Normal,117000
988,83,10159,IR1,1Story,9,5,2009,2010,450,1930,Y,1940,0,1940,1,2,1,3,1,Ex,Typ,1,Attchd,3,TA,168,95,0,NA,New,Partial,395192
989,NA,12046,IR1,2Story,6,6,1976,1976,298,848,Y,1118,912,2030,0,2,1,4,1,Gd,Typ,1,Attchd,2,TA,0,224,0,NA,WD,Normal,195000
990,65,8125,Reg,2Story,7,5,2006,2006,0,770,Y,778,798,1576,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,0,50,0,NA,New,Partial,197000
991,82,9452,Reg,2Story,8,5,1997,1998,423,1396,Y,1407,985,2392,1,2,1,3,1,Gd,Typ,1,Attchd,3,TA,0,70,0,NA,WD,Normal,348000
992,121,17671,Reg,2Story,8,9,1882,1986,0,916,Y,916,826,1742,0,1,1,4,1,Gd,Typ,1,Attchd,2,TA,0,169,0,NA,WD,Normal,168000
993,80,9760,Reg,2Story,6,8,1964,1993,340,822,Y,1020,831,1851,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,239,42,0,MnWw,WD,Normal,187000
994,68,8846,Reg,2Story,6,5,2005,2006,0,750,Y,750,750,1500,0,2,1,3,1,Gd,Typ,0,Attchd,2,TA,0,35,0,NA,New,Partial,173900
995,96,12456,Reg,1Story,10,5,2006,2007,230,1700,Y,1718,0,1718,1,2,0,3,1,Ex,Typ,1,Attchd,3,TA,216,48,0,NA,WD,Normal,337500
996,51,4712,IR1,1.5Fin,4,7,1946,1950,0,747,Y,774,456,1230,1,1,1,3,1,TA,Typ,0,Detchd,1,TA,0,57,0,MnPrv,WD,Abnorml,121600
997,NA,10659,IR1,1Story,5,6,1961,1961,0,1050,Y,1050,0,1050,1,1,0,3,1,TA,Typ,0,Attchd,1,TA,0,319,0,NA,COD,Normal,136500
998,NA,11717,IR1,1Story,6,6,1970,1970,571,1442,Y,1442,0,1442,0,2,0,2,1,TA,Typ,1,Attchd,2,TA,371,0,0,NA,WD,Normal,185000
999,60,9786,Reg,1Story,3,4,1922,1950,0,1007,N,1077,0,1077,0,1,0,3,1,TA,Typ,1,Detchd,1,TA,0,100,0,NA,WD,Normal,91000
1000,64,6762,Reg,1Story,7,5,2006,2006,24,1187,Y,1208,0,1208,1,2,0,2,1,Gd,Typ,0,Attchd,2,TA,105,61,0,NA,WD,Normal,206000
1001,74,10206,Reg,1Story,3,3,1952,1952,0,0,N,944,0,944,0,1,0,2,1,Fa,Min1,0,Detchd,2,TA,0,0,0,NA,WD,Normal,82000
1002,60,5400,Reg,1Story,5,6,1920,1950,0,691,Y,691,0,691,0,1,0,2,1,Ex,Typ,0,Detchd,1,Fa,0,20,0,NA,WD,Abnorml,86000
1003,75,11957,IR1,1Story,8,5,2006,2006,53,1574,Y,1574,0,1574,0,2,0,3,1,Gd,Typ,1,Attchd,3,TA,144,104,0,NA,WD,Normal,232000
1004,NA,11500,IR1,1Story,5,6,1976,1976,164,1680,Y,1680,0,1680,0,2,0,4,2,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,136905
1005,43,3182,Reg,1Story,7,5,2005,2006,16,1346,Y,1504,0,1504,0,2,0,1,1,Gd,Typ,1,Attchd,2,TA,156,0,0,NA,WD,Normal,181000
1006,65,8385,Reg,SLvl,5,8,1977,1977,220,985,Y,985,0,985,0,2,0,3,1,TA,Typ,0,Attchd,1,TA,210,0,0,NA,WD,Normal,149900
1007,NA,12155,IR3,1Story,6,3,1970,1970,0,1657,Y,1657,0,1657,0,2,0,3,1,TA,Typ,1,Attchd,2,TA,0,0,0,NA,WD,Normal,163500
1008,21,2217,Reg,2Story,4,4,1970,1970,0,546,Y,546,546,1092,0,1,1,3,1,TA,Typ,0,Attchd,1,TA,238,0,0,NA,WD,Normal,88000
1009,43,12118,IR1,1Story,7,5,2004,2005,108,1710,Y,1710,0,1710,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,100,48,0,NA,WD,Normal,240000
1010,60,6000,Reg,1.5Fin,5,5,1926,1950,0,1008,Y,1008,0,1522,0,2,0,4,1,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,Normal,102000
1011,115,21286,Reg,1.5Fin,5,5,1948,1950,0,720,Y,720,551,1271,0,2,0,4,1,TA,Typ,1,Attchd,1,TA,0,0,0,NA,WD,Normal,135000
1012,75,9825,Reg,1Story,5,5,1965,1965,0,0,N,1664,0,1664,0,2,0,4,2,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,Normal,100000
1013,55,10592,Reg,2Story,6,7,1923,1996,0,602,Y,900,602,1502,0,1,1,3,1,Gd,Typ,2,Detchd,1,TA,96,0,0,NA,WD,Normal,165000
1014,60,7200,Reg,1Story,5,4,1910,2006,0,1022,N,1022,0,1022,1,1,0,2,1,TA,Maj2,0,Detchd,1,TA,0,30,0,NA,WD,Normal,85000
1015,60,11664,Reg,1Story,6,5,1948,1950,206,1082,Y,1082,0,1082,0,1,0,2,1,TA,Typ,1,Detchd,1,TA,0,130,0,NA,WD,Normal,119200
1016,70,8400,Reg,2Story,8,6,2001,2001,0,810,Y,810,855,1665,1,2,1,3,1,Gd,Typ,0,Attchd,2,TA,0,45,0,NA,WD,Normal,227000
1017,73,11883,Reg,1Story,7,5,1996,1996,196,1504,Y,1504,0,1504,1,2,0,3,1,Gd,Typ,1,Attchd,2,TA,115,66,0,NA,WD,Normal,203000
1018,NA,5814,IR1,1Story,8,5,1984,1984,0,1220,Y,1360,0,1360,1,1,0,1,1,Gd,Typ,1,Attchd,2,TA,63,0,0,NA,COD,Abnorml,187500
1019,NA,10784,IR1,SLvl,7,5,1991,1992,76,384,Y,802,670,1472,0,2,1,3,1,Gd,Typ,1,Attchd,2,TA,164,0,0,NA,WD,Normal,160000
1020,43,3013,Reg,1Story,7,5,2005,2005,145,1362,Y,1506,0,1506,0,2,0,2,1,Gd,Typ,1,Attchd,2,TA,142,20,0,NA,WD,Normal,213490
1021,60,7024,Reg,1Story,4,5,2005,2005,0,1132,Y,1132,0,1132,1,1,1,2,1,Gd,Typ,0,Attchd,2,TA,252,64,0,NA,WD,Normal,176000
1022,64,7406,Reg,1Story,7,5,2006,2006,84,1199,Y,1220,0,1220,1,2,0,2,1,Gd,Typ,0,Attchd,2,TA,105,54,0,NA,New,Partial,194000
1023,52,9439,Reg,1.5Fin,5,5,1930,1950,0,912,Y,912,336,1248,0,1,0,2,1,TA,Typ,0,Detchd,1,Fa,0,0,0,NA,WD,Normal,87000
1024,43,3182,Reg,1Story,7,5,2005,2006,14,1346,Y,1504,0,1504,0,2,0,2,1,Gd,Typ,1,Attchd,2,TA,156,20,0,NA,WD,Normal,191000
1025,NA,15498,IR1,1Story,8,6,1976,1976,0,1565,Y,2898,0,2898,1,2,0,2,1,Gd,Typ,1,Attchd,2,TA,0,72,0,NA,COD,Abnorml,287000
1026,70,7700,Reg,1Story,5,5,1972,1972,0,882,Y,882,0,882,1,1,0,3,1,TA,Typ,0,Detchd,2,TA,96,0,0,MnPrv,WD,Normal,112500
1027,73,9300,Reg,1Story,5,5,1960,1960,324,1268,Y,1264,0,1264,1,1,0,3,1,TA,Typ,2,Attchd,2,TA,0,0,0,NA,WD,Normal,167500
1028,71,9520,IR1,1Story,8,5,2007,2008,338,1638,Y,1646,0,1646,1,2,0,3,1,Gd,Typ,1,Attchd,3,TA,192,44,0,NA,New,Partial,293077
1029,79,9492,Reg,1.5Fin,5,5,1941,1950,0,768,Y,968,408,1376,1,1,0,3,1,TA,Typ,1,Attchd,1,TA,0,0,0,NA,WD,Normal,105000
1030,21,1680,Reg,2Story,6,7,1972,1972,281,672,Y,672,546,1218,0,1,1,3,1,TA,Typ,0,Detchd,1,TA,0,28,0,NA,WD,Normal,118000
1031,NA,7082,Reg,2Story,5,8,1916,1995,0,686,Y,948,980,1928,0,2,0,5,2,TA,Typ,0,NA,0,NA,0,0,0,NA,WD,Normal,160000
1032,102,15863,Reg,2.5Fin,7,3,1920,1970,0,824,Y,1687,998,3082,1,2,1,5,1,TA,Typ,2,Basment,2,TA,136,63,0,NA,WD,Normal,197000
1033,NA,14541,IR1,2Story,8,7,1993,1993,0,1338,Y,1352,1168,2520,1,2,1,5,1,Gd,Typ,1,Attchd,3,TA,209,55,0,NA,WD,Abnorml,310000
1034,NA,8125,Reg,1Story,7,5,2002,2002,295,1654,Y,1654,0,1654,1,2,0,3,1,Gd,Typ,0,Attchd,3,TA,0,136,0,NA,WD,Normal,230000
1035,50,6305,Reg,1Story,5,7,1938,1950,0,920,Y,954,0,954,0,1,0,2,1,Fa,Typ,1,Basment,1,Fa,0,0,0,MnPrv,WD,Normal,119750
1036,NA,11500,IR1,1Story,4,3,1957,1957,0,0,N,845,0,845,0,1,0,3,1,TA,Typ,0,Detchd,1,TA,186,0,0,NA,WD,Normal,84000
1037,89,12898,IR1,1Story,9,5,2007,2008,70,1620,Y,1620,0,1620,1,2,0,2,1,Ex,Typ,1,Attchd,3,TA,228,0,0,NA,WD,Normal,315500
1038,NA,9240,Reg,2Story,8,5,2001,2002,396,1055,Y,1055,1208,2263,0,2,1,3,1,Gd,Typ,1,BuiltIn,2,TA,0,45,0,NA,WD,Normal,287000
1039,21,1533,Reg,2Story,4,6,1970,2008,0,546,Y,798,546,1344,0,1,1,3,1,TA,Typ,1,NA,0,NA,0,0,0,NA,WD,Normal,97000
1040,21,1477,Reg,SFoyer,4,4,1970,1970,0,630,Y,630,0,630,1,1,0,1,1,TA,Typ,0,Attchd,1,TA,0,0,0,NA,WD,Normal,80000
1041,88,13125,Reg,1Story,5,4,1957,2000,67,1134,Y,1803,0,1803,1,2,0,3,1,TA,Maj1,1,Attchd,2,TA,0,0,0,GdPrv,WD,Normal,155000
1042,NA,9130,Reg,2Story,6,8,1966,2000,252,800,Y,800,832,1632,0,1,1,4,1,Gd,Typ,0,Attchd,2,TA,0,40,0,NA,WD,Normal,173000
1043,34,5381,IR1,1Story,6,5,2005,2005,135,1306,Y,1306,0,1306,1,2,0,1,1,Gd,Typ,1,Attchd,2,TA,170,63,0,NA,WD,Normal,196000
1044,86,11839,Reg,2Story,7,5,1990,1990,99,1475,Y,1532,797,2329,1,2,1,4,1,Gd,Typ,1,Attchd,2,TA,192,121,0,NA,WD,Normal,262280
1045,80,9600,Reg,1Story,8,5,1981,1981,0,2524,Y,2524,0,2524,1,2,1,4,1,Gd,Typ,1,Attchd,2,TA,474,120,0,MnPrv,WD,Normal,278000
1046,NA,13680,IR1,1Story,3,5,1955,1955,0,0,Y,1733,0,1733,0,2,0,4,1,TA,Min2,1,Attchd,2,TA,0,0,0,NA,WD,Normal,139600
1047,85,16056,IR1,2Story,9,5,2005,2006,208,1992,Y,1992,876,2868,0,3,1,4,1,Ex,Typ,1,BuiltIn,3,TA,214,108,0,NA,New,Partial,556581
1048,57,9245,IR2,1Story,5,5,1994,1995,0,990,Y,990,0,990,0,1,0,3,1,TA,Typ,0,Detchd,2,TA,0,0,0,NA,WD,Normal,145000
1049,100,21750,Reg,1Story,5,4,1960,2006,75,0,Y,1771,0,1771,0,1,0,3,1,TA,Min1,1,Attchd,2,TA,0,0,0,GdPrv,WD,Normal,115000
1050,60,11100,Reg,1Story,4,7,1946,2006,0,0,Y,930,0,930,0,1,0,2,1,Gd,Typ,0,Detchd,1,TA,0,0,0,NA,WD,Abnorml,84900
1051,73,8993,IR1,1Story,7,5,2007,2007,0,1302,Y,1302,0,1302,0,2,0,3,1,Gd,Typ,0,Attchd,2,TA,0,22,0,NA,New,Partial,176485
1052,103,11175,IR1,1Story,7,5,2007,2007,0,1316,Y,1316,0,1316,0,2,0,3,1,Gd,Typ,1,Attchd,2,TA,0,20,0,NA,New,Partial,200141
1053,100,9500,Reg,2Story,6,6,1964,1978,272,816,Y,1127,850,1977,0,1,1,4,1,TA,Typ,1,Attchd,2,TA,0,52,0,GdPrv,WD,Normal,165000
1054,68,8562,Reg,1Story,5,6,1957,2002,145,1216,Y,1526,0,1526,0,1,0,4,1,TA,Min2,1,Basment,1,TA,116,78,0,NA,WD,Normal,144500
1055,90,11367,Reg,2Story,8,5,2002,2002,210,1065,Y,1091,898,1989,1,2,1,3,1,Gd,Typ,1,Attchd,2,TA,199,60,0,NA,WD,Normal,255000
1056,104,11361,Reg,1Story,6,5,1976,1976,160,1193,Y,1523,0,1523,0,2,0,3,1,TA,Typ,1,Attchd,2,TA,0,0,0,MnPrv,COD,Abnorml,180000
1057,43,7052,IR1,1Story,7,5,2005,2005,240,1364,Y,1364,0,1364,1,2,0,2,1,Gd,Typ,1,Attchd,2,TA,192,36,0,NA,WD,Normal,185850
1058,NA,29959,IR2,2Story,7,6,1994,1994,0,973,Y,979,871,1850,0,2,1,3,1,Gd,Typ,1,BuiltIn,2,TA,168,98,0,NA,WD,Normal,248000
1059,96,11308,IR1,2Story,9,5,2008,2008,154,1104,Y,1130,1054,2184,1,2,1,3,1,Ex,Typ,1,Attchd,3,TA,0,102,0,NA,WD,Normal,335000
1060,NA,11275,IR1,1.5Fin,6,7,1932,1950,480,854,Y,1096,895,1991,0,1,1,3,1,TA,Typ,1,Detchd,2,TA,0,0,0,NA,WD,Normal,220000
1061,41,4920,Reg,1Story,8,5,2001,2001,0,1338,Y,1338,0,1338,1,2,0,2,1,Gd,Typ,0,Attchd,2,TA,0,0,0,NA,WD,Normal,213500
1062,120,18000,Reg,1Story,3,4,1935,1950,0,894,Y,894,0,894,0,1,0,2,1,TA,Typ,0,Detchd,3,TA,0,20,0,NA,ConLD,Normal,81000
1063,85,13600,Reg,2Story,5,5,1900,1950,0,662,N,1422,915,2337,0,2,0,5,2,TA,Min2,0,Detchd,2,TA,0,57,0,NA,WD,Normal,90000
1064,50,6000,Reg,1Story,6,6,1925,1980,0,1103,Y,1103,0,1103,0,1,0,2,1,Gd,Typ,1,Detchd,2,TA,166,120,0,MnPrv,WD,Normal,110500
1065,NA,11000,IR1,1Story,5,6,1966,1966,200,1154,Y,1154,0,1154,0,1,1,3,1,TA,Typ,1,Attchd,2,TA,0,58,0,MnPrv,WD,Normal,154000
1066,80,14000,Reg,2Story,7,5,1996,1997,0,1306,Y,1306,954,2260,1,2,1,3,1,Gd,Typ,0,Attchd,2,TA,296,44,0,NA,WD,Normal,328000
1067,59,7837,IR1,2Story,6,7,1993,1994,0,799,Y,799,772,1571,0,2,1,3,1,TA,Typ,1,Attchd,2,TA,0,40,0,NA,WD,Normal,178000
